idx,csv_path,round_num,rows,true_ct_win,winner_by_mean_abs_error,winner_by_brier,winner_by_logloss,lstm_mean_abs_error,xgboost_mean_abs_error,lstm_brier,xgboost_brier,lstm_logloss,xgboost_logloss,lstm_accuracy_at_0_5,xgboost_accuracy_at_0_5,lstm_closer,xgboost_closer,tie
13,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-mibr-vs-legacy-nuke-uERfHmzId5aHOSWUmDGvHY/mibr-vs-legacy-nuke.csv,1,104,1,xgboost,xgboost,xgboost,0.48817872456633127,0.4572227534193259,0.2454568744517474,0.22880673497201312,0.6831955663875905,0.6456919574784953,0.8365384615384616,0.8365384615384616,21,83,0
14,processed_full/blast_bounty_season_1/blast-bounty-2025-season-1-saw-vs-big-bo3-Eh5yMCium2D2NNwnLk7jHb/saw-vs-big-m1-ancient.csv,13,114,1,xgboost,xgboost,xgboost,0.35665002229966614,0.3270029221710406,0.16153885325428352,0.15178081164979174,0.4789701665276692,0.4422545755185933,0.8859649122807017,0.9473684210526315,30,84,0
15,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-virtuspro-vs-og-inferno-UyQlNJx_rptvvsTtINI5j3/virtus-pro-vs-og-inferno.csv,8,263,0,xgboost,xgboost,xgboost,0.3937201915262798,0.3175498899621287,0.23976815095677576,0.15684424692544058,0.6108453443561238,0.4400130208724297,0.38783269961977185,0.532319391634981,71,192,0
16,processed_full/fissure_playground_2/fissure-playground-2-gamerlegion-vs-tyloo-bo3-CHuj0-KFwAe9c3Zh96vlUq/gamerlegion-vs-tyloo-m2-ancient.csv,12,177,1,xgboost,lstm,lstm,0.16517430106125308,0.16035852997989977,0.051515575397025705,0.05936081161957312,0.2003935453489075,0.20331322452298284,1.0,1.0,57,120,0
17,processed_full/blast_bounty_season_1/blast-bounty-2025-season-1-eternal-fire-vs-falcons-bo3-Bm3FkXiO5h_cvpKxUnOmaW/eternal-fire-vs-falcons-m1-inferno.csv,4,198,0,lstm,lstm,lstm,0.012213702718997703,0.029577516163393592,0.0005871794969662021,0.002533239177362702,0.012519381561622526,0.030937997506458842,1.0,1.0,195,3,0
18,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-furia-vs-3dmax-bo3-Oe166BQltZjvHlE8qlepgF/furia-vs-3dmax-m1-nuke.csv,6,168,1,xgboost,xgboost,xgboost,0.36688936927488874,0.29405859396571205,0.14093391191095656,0.09700550400132014,0.46475031900008307,0.35944786284311814,1.0,1.0,10,158,0
19,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-virtuspro-vs-b8-inferno-RJncpU8XKWGlyue1SsisvY/virtus-pro-vs-b8-inferno.csv,2,208,1,xgboost,xgboost,xgboost,0.6479565067073474,0.542271715373947,0.5042720532032986,0.35868312208378383,1.2885868217097225,0.8949002993642287,0.21634615384615385,0.21634615384615385,0,208,0
20,processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-vitality-bo3-8Ft8K1evi_LZ8kW_kkrYdB/virtus-pro-vs-vitality-m1-train.csv,13,183,1,xgboost,xgboost,xgboost,0.2599357138565981,0.16901780347355078,0.09186028286938601,0.057748086773222865,0.32516138963569785,0.21016712049037584,1.0,1.0,0,183,0
21,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-wildcard-vs-legacy-bo3-NvI4DRplwm0O-zy6YVkFbj/wildcard-vs-legacy-m2-nuke.csv,8,215,1,xgboost,xgboost,xgboost,0.30210596766582754,0.26149567254754,0.10036919031874092,0.07963748040796619,0.3687914804894557,0.31349862529648104,1.0,1.0,62,153,0
22,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-heroic-vs-3dmax-bo3-OVT4ch_FfOW2E26liKqT_k/heroic-vs-3dmax-m2-inferno.csv,7,140,1,xgboost,lstm,lstm,0.3435197710990906,0.33194737966571536,0.13285937841807907,0.14747482328212835,0.4391231179329375,0.4463237624709877,0.8214285714285714,0.7714285714285715,77,63,0
23,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-gamerlegion-vs-pain-bo3-zcuZjSa9VUSMkJoK5k8I3c/gamerlegion-vs-pain-m3-mirage.csv,5,208,0,lstm,lstm,lstm,0.12746972323909106,0.1503834678363861,0.05007697505236121,0.06026069421144596,0.16424917589728003,0.19616785407439086,0.9759615384615384,0.8173076923076923,184,24,0
24,processed_full/fissure_playground_2/fissure-playground-2-faze-vs-pain-bo3-N7fBU9m4mxAF0UgZPywYDX/faze-vs-pain-m1-nuke.csv,21,230,1,xgboost,xgboost,xgboost,0.13048911509306535,0.10166838013607522,0.02777423603352488,0.023035160399834692,0.1482333976114535,0.11686367303767892,1.0,1.0,21,209,0
25,processed_full/iem_chengdu/iem-chengdu-2025-furia-vs-lynn-vision-bo3-KVSQ5iZB0TjTG70slfdqOB/furia-vs-lynn-vision-m2-overpass.csv,4,295,0,lstm,lstm,lstm,0.08468393511730796,0.1482038087712727,0.025556482842205776,0.04929299631661191,0.10320395996063562,0.1829589597497651,0.9830508474576272,0.911864406779661,283,12,0
26,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-vitality-vs-3dmax-bo3-SFueR4Yd1u5-bIhh5XKwOq/vitality-vs-3dmax-m2-dust2.csv,6,244,1,xgboost,xgboost,xgboost,0.6866115122560228,0.550068166045869,0.5269868156219024,0.34952574938416464,1.4715768198496517,0.9194945614302538,0.09836065573770492,0.1885245901639344,0,244,0
27,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-gamerlegion-vs-complexity-bo3-A8nOd44IyEYHGVOxrkExMv/gamerlegion-vs-complexity-m1-inferno.csv,14,288,0,lstm,lstm,lstm,0.1506591605624029,0.23932699577643587,0.037119204677282205,0.08443286825633564,0.1734747743059453,0.295829350581949,1.0,1.0,260,28,0
28,processed_full/iem_chengdu/iem-chengdu-2025-furia-vs-g2-bo3-_Q5oHsnKyowoqEbJh5o3f8/furia-vs-g2-m1-train.csv,14,215,0,lstm,lstm,lstm,0.2521833438948771,0.2930820771991167,0.09817517422667073,0.1118242206389772,0.3236004142259033,0.3725394687686411,0.8790697674418605,0.9627906976744186,167,48,0
29,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-mibr-vs-heroic-bo3-wXQqD_9CDZgrp6ykBiT-3T/mibr-vs-heroic-m2-ancient.csv,9,270,0,lstm,lstm,lstm,0.16651616212222034,0.24856924256999735,0.05732115731472201,0.09771237380968667,0.20544120458009787,0.31813009920570195,1.0,0.9814814814814815,256,14,0
30,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-furia-vs-aurora-bo3-0icw3xvkvOZhHsCT2PEavZ/furia-vs-aurora-m1-inferno.csv,4,267,1,xgboost,xgboost,xgboost,0.6063455571507693,0.5120243824153358,0.42777249977745246,0.3079552673133923,1.092945863106232,0.7950428308942653,0.21722846441947566,0.21722846441947566,45,222,0
31,processed_full/blast_open_london_finals/blast-open-london-2025-finals-vitality-vs-g2-bo5-ieXHvClzA7f_aJ_85fPFqK/vitality-vs-g2-m1-dust2.csv,16,184,0,lstm,lstm,lstm,0.47028674918186403,0.5099943160362865,0.25389943817721067,0.28570148586339783,0.6895597657304048,0.7662180300577504,0.3967391304347826,0.375,133,51,0
32,processed_full/fissure_playground_2/fissure-playground-2-the-mongolz-vs-3dmax-bo3-u02WLpVJ6Q22MzSL2B_-Tu/the-mongolz-vs-3dmax-m2-ancient.csv,18,158,1,xgboost,xgboost,xgboost,0.3120769938760543,0.2807412703957739,0.1788486230839494,0.1684032517962214,0.5381723806743048,0.46477398715744195,0.740506329113924,0.740506329113924,45,113,0
33,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-falcons-vs-astralis-bo3-AOc9ksnKaf2n3lWssI4XgX/falcons-vs-astralis-m2-mirage.csv,10,205,1,xgboost,xgboost,xgboost,0.4684546248215001,0.4072118539635728,0.2398068613407049,0.1867022288012374,0.6761015243089081,0.5543627889982262,0.6731707317073171,0.6926829268292682,23,182,0
34,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-heroic-vs-aurora-bo3-0XrprgXu_t-aBJHUPpJYb4/heroic-vs-aurora-m1-overpass.csv,6,230,1,lstm,lstm,lstm,0.35684443232805835,0.3878415649351866,0.13689972690667113,0.16412739892891373,0.45191915000031424,0.5054184657409003,0.9782608695652174,1.0,183,47,0
35,processed_full/blast_open_lisbon/blast-open-lisbon-2025-mouz-vs-falcons-bo3-xBECUqZMcQ8GCwi-GUyz8e/mouz-vs-falcons-m1-train.csv,4,220,0,lstm,lstm,lstm,0.269643687138027,0.28057885471392763,0.13174274939113906,0.13994264961480252,0.37082909910681194,0.3897813142563633,0.740909090909091,0.5681818181818182,171,49,0
36,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-g2-vs-fluxo-bo3-IhqycqXYyOA3DyfY0xuGyX/g2-vs-fluxo-m2-inferno.csv,3,125,0,lstm,lstm,lstm,0.13114674945548174,0.18733057883381843,0.025248356335698476,0.052080386995982754,0.14624117455341415,0.22177835199893325,1.0,1.0,115,10,0
37,processed_full/blast_bounty_season_1/blast-bounty-2025-season-1-eternal-fire-vs-falcons-bo3-Bm3FkXiO5h_cvpKxUnOmaW/eternal-fire-vs-falcons-m1-inferno.csv,19,213,1,lstm,lstm,lstm,0.43487654171639206,0.44416380348339884,0.1988982938731247,0.2117291426848727,0.5828434828821724,0.6044817908812495,0.9014084507042254,0.9248826291079812,133,80,0
38,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-spirit-vs-saw-bo3-_1uD70D_aUzOV8qHt5kBr9/spirit-vs-saw-m1-dust2.csv,4,300,0,lstm,lstm,lstm,0.2704121755226515,0.3628431799635291,0.11046651016269443,0.19205983480227617,0.34966830022656525,0.5227066283775388,0.9666666666666667,0.39666666666666667,266,34,0
39,processed_full/blast_rivals_season_1/blast-rivals-2025-season-1-spirit-vs-flyquest-bo3-fQI-qOiPd1cRkmhkz0Xs5h/spirit-vs-flyquest-m1-mirage.csv,3,112,1,xgboost,xgboost,xgboost,0.3622368530237249,0.16193715695823943,0.16515285378814235,0.042814030561471705,0.5003512809190303,0.19183320058650208,0.8660714285714286,0.9464285714285714,0,112,0
40,processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-vitality-bo3-8Ft8K1evi_LZ8kW_kkrYdB/virtus-pro-vs-vitality-m1-train.csv,18,135,1,lstm,lstm,lstm,0.3406708969010247,0.3852505949360353,0.148465481815526,0.19926629098498413,0.45387471936339585,0.5658839171620901,0.8518518518518519,0.8296296296296296,76,59,0
41,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-liquid-vs-furia-bo3-oYHD2J45okzf6eapD2F9CM/liquid-vs-furia-m1-mirage.csv,8,128,1,lstm,lstm,lstm,0.16951398504897952,0.19254671386443079,0.04837516477933987,0.06925281359564214,0.20184591865326923,0.24257337229515868,1.0,0.984375,75,53,0
42,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-flyquest-vs-furia-bo3-kDRQKndVW9qgvAgGZjUFS9/flyquest-vs-furia-m2-dust2.csv,8,166,0,lstm,lstm,lstm,0.12835711063831168,0.17827864999305007,0.043861140657252995,0.07798038995486539,0.15778482759013585,0.23694276399578643,1.0,1.0,166,0,0
43,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-tyloo-vs-metizport-mirage-uJE2h4ym3PvBPopNN8-YOA/tyloo-vs-metizport-mirage.csv,3,171,0,lstm,lstm,lstm,0.010700278514819117,0.052491183297392746,0.00027954579292238413,0.005594758252836356,0.010842968255573295,0.05553517062046816,1.0,1.0,171,0,0
44,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-furia-vs-b8-bo3-3h93b_qbGndTgDFTW66Ud1/furia-vs-b8-m1-mirage.csv,13,131,1,xgboost,xgboost,xgboost,0.5414328461384955,0.4124373216892927,0.31064998908347363,0.1934542472641397,0.849636866899009,0.575157549334815,0.6030534351145038,0.8320610687022901,3,128,0
45,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-the-mongolz-vs-natus-vincere-bo3-PG4ywdeF4kSxWHc10zCBZ3/the-mongolz-vs-natus-vincere-m1-nuke.csv,7,180,0,lstm,lstm,lstm,0.24466308484164376,0.3687046879902482,0.10039207454582513,0.1666892351893104,0.31879854173694966,0.49952885030455324,0.85,0.5944444444444444,178,2,0
46,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-betboom-vs-nemiga-train-khA7BVyAiKBjWcyTrFzube/betboom-vs-nemiga-train.csv,8,109,0,lstm,lstm,lstm,0.17105497123135271,0.17434017857699013,0.09811368737630004,0.0982551965318459,0.25616446308150337,0.2595687195216596,0.7247706422018348,0.7247706422018348,93,16,0
47,processed_full/fissure_playground_1/fissure-playground-1-3dmax-vs-lynn-vision-bo3-0ZNMTlQ0ZfadRgwA0Ax5fN/3dmax-vs-lynn-vision-m2-anubis.csv,3,240,0,lstm,lstm,lstm,0.013546821094738893,0.04608255334508916,0.00026406319789658886,0.0024847369605868743,0.013681043406478256,0.04737512177535208,1.0,1.0,239,1,0
48,processed_full/iem_chengdu/iem-chengdu-2025-faze-vs-virtuspro-bo3-YDlVsCnS6YPgcr85bBYoPq/faze-vs-virtus-pro-m3-inferno.csv,12,205,1,lstm,lstm,lstm,0.2461260926432726,0.2838855909138191,0.08176312921789303,0.11363652272587364,0.29989665335240345,0.36333226545619135,1.0,1.0,146,59,0
49,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-legacy-vs-gentle-mates-bo3-EYv8hp-oY0glsojznK6Qby/legacy-vs-gentle-mates-m2-mirage.csv,11,207,1,xgboost,xgboost,xgboost,0.35289803176110496,0.28283218686707357,0.13842984857393617,0.0946296217334442,0.4511997375647817,0.3475863924509924,0.9371980676328503,1.0,4,203,0
50,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-legacy-vs-nrg-bo3-_uO_eo-VIGwp_pYoaUs9Le/legacy-vs-nrg-m3-dust2.csv,4,103,0,lstm,lstm,lstm,0.008540890323115669,0.018473957445996912,0.00017014709614639927,0.0007791211131845361,0.008627790991913112,0.01887892269443941,1.0,1.0,100,3,0
51,processed_full/blast_rivals_season_2/blast-rivals-2025-season-2-spirit-vs-vitality-bo3-KtWhzrlsNkWCCS0U9BIlr3/spirit-vs-vitality-m2-nuke.csv,3,135,1,xgboost,xgboost,xgboost,0.05627765699669167,0.01885248246016326,0.003879969750477104,0.00044897412281038647,0.05832368459442993,0.019080886819700223,1.0,1.0,0,135,0
52,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,11,168,1,xgboost,xgboost,xgboost,0.34500216799122946,0.2911652202407519,0.1296560075681575,0.09405850607214515,0.43577543647959033,0.3546212318032114,0.9107142857142857,0.8869047619047619,29,139,0
53,processed_full/blast_bounty_season_1_finals/blast-bounty-2025-season-1-finals-natus-vincere-vs-spirit-bo3-cW0x-KCT4cbPLaZUAvb08Z/natus-vincere-vs-spirit-m2-ancient.csv,13,206,1,xgboost,xgboost,xgboost,0.24765482834241923,0.22793177088487496,0.11938034575624315,0.10918066099323077,0.34108743880684583,0.3113547943944071,0.8252427184466019,0.941747572815534,21,185,0
54,processed_full/iem_dallas/iem-dallas-2025-faze-vs-bcgame-bo3-daIGc_M_y7Qq42fF9AoQhi/faze-vs-bcgame-m2-anubis.csv,9,138,1,lstm,lstm,lstm,0.2601231483445651,0.26683506758316705,0.08085899183094596,0.08947688459683027,0.3120677433959388,0.3254760142119019,1.0,1.0,89,49,0
55,processed_full/blast_open_lisbon/blast-open-lisbon-2025-eternal-fire-vs-natus-vincere-bo3-TFptrqwLQ_nOvi5zixIc9R/eternal-fire-vs-natus-vincere-m2-dust2.csv,14,147,1,xgboost,xgboost,xgboost,0.07225331562716945,0.01623846114087267,0.00758891054739362,0.0003919968119149607,0.07640105942134869,0.016437947546817905,1.0,1.0,0,147,0
56,processed_full/iem_chengdu/iem-chengdu-2025-faze-vs-virtuspro-bo3-YDlVsCnS6YPgcr85bBYoPq/faze-vs-virtus-pro-m2-mirage.csv,12,114,1,lstm,lstm,lstm,0.1897788497439602,0.22239469854455246,0.05009920077083688,0.07411261777147017,0.22165505793933912,0.27398777682456665,1.0,1.0,82,32,0
57,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-heroic-vs-aurora-bo3-0XrprgXu_t-aBJHUPpJYb4/heroic-vs-aurora-m1-overpass.csv,11,109,1,lstm,lstm,lstm,0.23421586544141856,0.2765543876437966,0.06643207896876419,0.09975198293335683,0.27647156541153395,0.3461157527792182,1.0,1.0,77,32,0
58,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-flyquest-vs-furia-bo3-kDRQKndVW9qgvAgGZjUFS9/flyquest-vs-furia-m2-dust2.csv,5,303,0,lstm,lstm,lstm,0.39284327086491555,0.4084210483720004,0.19286751721276651,0.20801860476383346,0.5451286413711085,0.5806557695919864,0.6798679867986799,0.8844884488448845,189,114,0
59,processed_full/blast_open_london/blast-open-london-2025-spirit-vs-furia-bo3-_zQK5XUu10iN1JLmPA8zQ4/spirit-vs-furia-m2-nuke.csv,6,230,1,xgboost,xgboost,xgboost,0.2741707524527674,0.21556591287903162,0.08330357839111548,0.05994727036599011,0.3280984302868338,0.25417369314969684,1.0,1.0,49,181,0
60,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-natus-vincere-vs-tyloo-bo3-u9zlDGjnIy0eSohnO5P-Xx/natus-vincere-vs-tyloo-m3-ancient.csv,18,245,0,lstm,lstm,lstm,0.32625658298481486,0.45027760200354516,0.13951204817246446,0.2211695183112526,0.4446651858535776,0.6299481668672269,0.9142857142857143,0.5877551020408164,209,36,0
61,processed_full/blast_open_london_finals/blast-open-london-2025-finals-mouz-vs-m80-bo3-v7WxfaSDQDAUAgkS_SwEt2/mouz-vs-m80-m3-inferno.csv,2,165,1,xgboost,xgboost,xgboost,0.2749853896372246,0.25157020236506605,0.08427246720250464,0.07115664571805037,0.3292948341582786,0.29648670543062006,1.0,1.0,74,91,0
62,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-og-vs-tyloo-ancient-6bJQWEKo0L9rHQMGqH72Vs/og-vs-tyloo-ancient.csv,14,246,1,xgboost,xgboost,xgboost,0.36933595172273437,0.3387815382907061,0.15215832129637144,0.13385135596157793,0.4785295559410761,0.4338371962480387,0.9715447154471545,0.975609756097561,70,176,0
63,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-astralis-vs-gamerlegion-bo3-8K-MOEPC1meC7FXyBc8fA2/astralis-vs-gamerlegion-m1-nuke.csv,7,127,1,xgboost,xgboost,xgboost,0.1378668753180917,0.09730521431119424,0.03662227628740574,0.02283409136509756,0.16099681537278132,0.11097107144842192,1.0,1.0,0,127,0
64,processed_full/iem_chengdu/iem-chengdu-2025-tyloo-vs-falcons-bo3-MBKGKnSCeuy54EHzS5mmW8/tyloo-vs-falcons-m2-ancient.csv,11,151,0,lstm,lstm,lstm,0.49412515700258164,0.521346531364302,0.28426756143996895,0.2946514934423153,0.7572492335227012,0.7811820477448418,0.4768211920529801,0.423841059602649,85,66,0
65,processed_full/blast_open_lisbon/blast-open-lisbon-2025-the-mongolz-vs-m80-bo3-e7FibL-GpwhFRhM0kGS5r4/the-mongolz-vs-m80-m3-inferno.csv,2,107,1,xgboost,xgboost,xgboost,0.32983471522821445,0.29978300087919857,0.14024729576263018,0.13385899898418616,0.43325052141668213,0.40080211677749167,0.9439252336448598,1.0,50,57,0
66,processed_full/blast_bounty_season_2_finals/blast-bounty-2025-season-2-finals-spirit-vs-virtuspro-bo3-NVE3FTuEWJ64hP6AT-Vo9S/spirit-vs-virtus-pro-m2-overpass.csv,11,226,1,xgboost,xgboost,xgboost,0.5011463279926539,0.4807288907138647,0.28500601137786163,0.2624942872879507,0.8071981553494612,0.7302899431763248,0.5176991150442478,0.5619469026548672,94,132,0
67,processed_full/iem_cologne/iem-cologne-2025-ninjas-in-pyjamas-vs-natus-vincere-bo3-NyGFAYn592Hu0YfljTVG0N/ninjas-in-pyjamas-vs-natus-vincere-m2-inferno.csv,7,184,0,lstm,lstm,lstm,0.17737532021862495,0.2765611766675568,0.04181220786640528,0.08188522966715917,0.20279492993279022,0.32864577166659453,1.0,1.0,178,6,0
68,processed_full/iem_katowice/iem-katowice-2025-falcons-vs-g2-bo3-Xf_UKx9fB2btv0Vy_VBVUC/falcons-vs-g2-m3-mirage.csv,8,140,0,lstm,xgboost,lstm,0.2636756270816217,0.28684692906681447,0.1615606793684385,0.1595320873153296,0.4151004390597514,0.4286845186555369,0.6428571428571429,0.6357142857142857,105,35,0
69,processed_full/iem_dallas/iem-dallas-2025-aurora-vs-heroic-bo3-872ZDvS9tk2PrtGeXVe8dJ/aurora-vs-heroic-m1-train-p3.csv,2,219,0,lstm,lstm,lstm,0.48182982200816205,0.5245849754125492,0.26060720784372643,0.309063990000885,0.6974679032558535,0.8018566676441498,0.1872146118721461,0.1552511415525114,207,12,0
70,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-heroic-vs-nemiga-bo3-HBPh0RFmxqP1tE9QMaq3nA/heroic-vs-nemiga-m2-mirage.csv,3,146,0,lstm,lstm,lstm,0.23777135093505047,0.4217769434190776,0.10921791095363095,0.21667468961850783,0.3270785723553327,0.6162968255399283,0.7808219178082192,0.636986301369863,146,0,0
71,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-gamerlegion-vs-tyloo-bo3-0g9mXt3FIxC8XzjXNUjRL7/gamerlegion-vs-tyloo-m1-ancient-p3.csv,8,180,1,lstm,lstm,lstm,0.47526781716280514,0.540558924815721,0.2608669286598208,0.3461944701507631,0.7227588310549684,0.9359720124774349,0.6277777777777778,0.45555555555555555,155,25,0
72,processed_full/iem_katowice/iem-katowice-2025-vitality-vs-faze-bo3-hDX5yjYYbla4cw8aPwAYi3/vitality-vs-faze-m1-nuke.csv,2,206,0,lstm,xgboost,xgboost,0.2018888052151701,0.2042410460716674,0.06533832439993707,0.05573993070394385,0.2456111693305158,0.23916263903201357,1.0,1.0,104,102,0
73,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-virtuspro-vs-og-inferno-UyQlNJx_rptvvsTtINI5j3/virtus-pro-vs-og-inferno.csv,3,223,1,lstm,lstm,lstm,0.4382703463325586,0.4672910512295539,0.1986165810650481,0.2245273511204694,0.5848975468870498,0.6379159487741641,0.9955156950672646,0.8430493273542601,164,59,0
74,processed_full/blast_open_london/blast-open-london-2025-vitality-vs-faze-bo3-cXlexQJNK-6GX9ddkYcv53/vitality-vs-faze-m1-mirage.csv,13,215,1,xgboost,xgboost,xgboost,0.18408279086268226,0.1198264670926471,0.05494986706056612,0.04093072747091051,0.22314544340728285,0.15002222501707174,1.0,1.0,0,215,0
75,processed_full/blast_open_lisbon/blast-open-lisbon-2025-the-mongolz-vs-m80-bo3-e7FibL-GpwhFRhM0kGS5r4/the-mongolz-vs-m80-m3-inferno.csv,5,181,1,lstm,lstm,lstm,0.139887863430529,0.1489760704462041,0.03029621495248554,0.03964898122358837,0.15810458072508038,0.17378366402387344,1.0,1.0,85,96,0
76,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-mouz-vs-vitality-bo5-RwgqrXEuhDJTxQHhSIn72X/mouz-vs-vitality-m2-nuke.csv,9,230,1,xgboost,xgboost,xgboost,0.4536257612883397,0.40027653510155886,0.24914367137186194,0.1972426145404517,0.7794170940959708,0.5793728452695318,0.782608695652174,0.8826086956521739,38,192,0
77,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-tyloo-vs-nrg-anubis-OygKONihup8TZ7k3ClDb0W/tyloo-vs-nrg-anubis.csv,7,186,1,xgboost,xgboost,xgboost,0.43799434670858006,0.43143136174448077,0.26141660298817976,0.25625081206218386,0.8616577865889936,0.8303479276833754,0.7473118279569892,0.7473118279569892,78,108,0
78,processed_full/esports_world_cup/esports-world-cup-2025-mouz-vs-virtuspro-bo3-RgsQGjmI__aLZMP1KntvtG/mouz-vs-virtus-pro-m2-mirage.csv,13,204,0,lstm,xgboost,xgboost,0.31685982718630057,0.3171166697033115,0.1320189478141809,0.12198895689302772,0.4132815069144711,0.4053616416140792,0.8823529411764706,0.9313725490196079,97,107,0
79,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-nrg-vs-vitality-bo3-7fVRmFXct71SEzAlz8IKvC/nrg-vs-vitality-m2-dust2.csv,17,207,1,xgboost,xgboost,xgboost,0.5635271523381777,0.4787048821288031,0.325348575615066,0.2352586774240992,0.8508452785035175,0.6593531419950944,0.06763285024154589,0.8888888888888888,4,203,0
80,processed_full/iem_cologne/iem-cologne-2025-faze-vs-aurora-bo3-ZssSxRC3p7Nn5A_BOLQ-lD/faze-vs-aurora-m2-mirage.csv,5,170,1,lstm,lstm,lstm,0.1984453425687902,0.24013562588130727,0.04595172332812133,0.06871422107622349,0.22590181245785684,0.28299465807680246,1.0,1.0,142,28,0
81,processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,16,188,1,xgboost,xgboost,xgboost,0.3009798780400702,0.26633058424959793,0.10618594920325913,0.09262366563452014,0.373185306768256,0.3314488574660436,1.0,0.8936170212765957,41,147,0
82,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-faze-vs-inner-circle-bo3-runM3q2zOKSAHTeRui0Q2h/faze-vs-inner-circle-m2-nuke.csv,4,230,1,xgboost,xgboost,xgboost,0.35900742955829784,0.2598136956277101,0.15242288514762664,0.08263788600593168,0.47131933055431013,0.31472651937561347,0.8782608695652174,1.0,13,217,0
83,processed_full/fissure_playground_2/fissure-playground-2-3dmax-vs-faze-bo3-oPmZd_fSjJ93cG46OkNLxM/3dmax-vs-faze-m3-dust2.csv,11,194,0,lstm,lstm,lstm,0.20043703970276108,0.3329011999243467,0.06611831541005739,0.15435702230820905,0.2444376977301208,0.4518111271621455,0.979381443298969,0.9484536082474226,194,0,0
84,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-heroic-vs-3dmax-bo3-Dgk7HiwYvj5CMwMpEHLxHJ/heroic-vs-3dmax-m1-nuke.csv,13,161,0,lstm,lstm,lstm,0.7362191762242999,0.8150690553351219,0.5784811439469151,0.6953846047998333,1.6680201788991411,2.2531244359071647,0.062111801242236024,0.07453416149068323,135,26,0
85,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-b8-vs-wildcard-bo3-EO1cCePneo0X8r6rxB_BMC/b8-vs-wildcard-m2-dust2.csv,1,145,0,lstm,lstm,lstm,0.37530524166750495,0.4675762869674584,0.16283634063044974,0.2349673563884097,0.49875743278867557,0.663958423287838,0.6827586206896552,0.503448275862069,112,33,0
86,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-flyquest-vs-nomads-bo3-rjDbNQ6hoJ50qwkbItjOHm/flyquest-vs-nomads-m2-mirage.csv,7,112,1,lstm,lstm,lstm,0.10567253455519676,0.11117427263941083,0.025206758142998664,0.036389692001767164,0.1218153447802339,0.1364769015076059,1.0,1.0,31,81,0
