feature,coefficient,abs_coefficient,base_feature,is_utility
lag_11__CT_place_SIDEALLEY,-3.064215206904919e-06,3.064215206904919e-06,CT_place_SIDEALLEY,False
lag_09__CT_place_RESTROOM,-3.061625648115296e-06,3.061625648115296e-06,CT_place_RESTROOM,False
lag_12__CT4__duck_amount,3.0607147891714703e-06,3.0607147891714703e-06,CT4__duck_amount,False
lag_05__T_place_BDOORS,-3.0580836209992412e-06,3.0580836209992412e-06,T_place_BDOORS,False
lag_01__CT3__shots_fired,-3.054355147469323e-06,3.054355147469323e-06,CT3__shots_fired,False
lag_09__T_place_SNIPERSNEST,-3.0501748824462993e-06,3.0501748824462993e-06,T_place_SNIPERSNEST,False
lag_10__CT_place_GRAVEYARD,-3.0443022751569515e-06,3.0443022751569515e-06,CT_place_GRAVEYARD,False
lag_05__T_place_WALKWAY,-3.0383407647605054e-06,3.0383407647605054e-06,T_place_WALKWAY,False
lag_15__T_place_SHOP,-3.0375742881005863e-06,3.0375742881005863e-06,T_place_SHOP,False
lag_09__T_smokes_last_5s,-3.0327087188197765e-06,3.0327087188197765e-06,T_smokes_last_5s,True
lag_05__CT_place_CTSIDEUPPER,-3.0307076031022007e-06,3.0307076031022007e-06,CT_place_CTSIDEUPPER,False
lag_15__CT_place_TUNNEL,-3.0277137739176396e-06,3.0277137739176396e-06,CT_place_TUNNEL,False
lag_06__CT_place_BRIDGE,-3.026930016858387e-06,3.026930016858387e-06,CT_place_BRIDGE,False
lag_10__CT_place_LOWERMID,-3.0267581223597517e-06,3.0267581223597517e-06,CT_place_LOWERMID,False
lag_01__T_place_RESTROOM,-3.019091082023806e-06,3.019091082023806e-06,T_place_RESTROOM,False
lag_12__CT_place_SIDEALLEY,-3.0154101295920555e-06,3.0154101295920555e-06,CT_place_SIDEALLEY,False
lag_07__T_mollies_last_5s,-3.013166633536457e-06,3.013166633536457e-06,T_mollies_last_5s,True
lag_01__T_place_DECK,-3.0111273190414067e-06,3.0111273190414067e-06,T_place_DECK,False
lag_04__T_place_RESTROOM,-3.0097760372882476e-06,3.0097760372882476e-06,T_place_RESTROOM,False
lag_06__CT_place_BACKOFA,-3.0085986963968026e-06,3.0085986963968026e-06,CT_place_BACKOFA,False
lag_04__T_place_DECK,-3.00183614854177e-06,3.00183614854177e-06,T_place_DECK,False
lag_07__CT_place_SECONDMID,-2.999360503963544e-06,2.999360503963544e-06,CT_place_SECONDMID,False
lag_09__T_place_OBSERVATION,-2.993900125147775e-06,2.993900125147775e-06,T_place_OBSERVATION,False
lag_08__T_place_LADDER,-2.9893410555814626e-06,2.9893410555814626e-06,T_place_LADDER,False
lag_06__T_place_BALCONY,-2.9826994705217658e-06,2.9826994705217658e-06,T_place_BALCONY,False
lag_15__CT_smokes_last_5s,-2.9817222184647107e-06,2.9817222184647107e-06,CT_smokes_last_5s,True
lag_11__T_place_LADDER,-2.9745760912192054e-06,2.9745760912192054e-06,T_place_LADDER,False
lag_01__CT_place_STORAGEROOM,-2.969376282635494e-06,2.969376282635494e-06,CT_place_STORAGEROOM,False
lag_13__CT_place_OUTSIDETUNNEL,-2.9673471999558387e-06,2.9673471999558387e-06,CT_place_OUTSIDETUNNEL,False
lag_09__CT_he_last_5s,-2.962540520456969e-06,2.962540520456969e-06,CT_he_last_5s,True
