feature,coefficient,abs_coefficient
lag_11__active_smokes_total,8.357036131201312e-05,8.357036131201312e-05
lag_07__active_smokes_total,8.357036131201312e-05,8.357036131201312e-05
lag_08__active_smokes_total,8.357036131201312e-05,8.357036131201312e-05
lag_09__active_smokes_total,8.357036131201312e-05,8.357036131201312e-05
lag_03__CT2__is_walking,8.328034164151177e-05,8.328034164151177e-05
lag_02__CT2__is_walking,-8.328034164151177e-05,8.328034164151177e-05
lag_04__CT2__is_walking,8.328034164151177e-05,8.328034164151177e-05
lag_04__T1__utility_total,-8.325679664267227e-05,8.325679664267227e-05
lag_01__T1__utility_total,-8.325679664267227e-05,8.325679664267227e-05
lag_02__T1__utility_total,-8.325679664267227e-05,8.325679664267227e-05
lag_00__T1__utility_total,-8.325679664267227e-05,8.325679664267227e-05
lag_00__CT1__is_walking,-8.282937051262707e-05,8.282937051262707e-05
lag_01__CT1__is_walking,-8.282936323666945e-05,8.282936323666945e-05
lag_04__T3__X,8.262073970399797e-05,8.262073970399797e-05
lag_10__T_active_smokes,8.260448521468788e-05,8.260448521468788e-05
lag_07__T_active_smokes,8.260448521468788e-05,8.260448521468788e-05
lag_11__T_active_smokes,8.260448521468788e-05,8.260448521468788e-05
lag_09__T_active_smokes,8.260448521468788e-05,8.260448521468788e-05
lag_08__T_active_smokes,8.260448521468788e-05,8.260448521468788e-05
lag_00__T4__utility_total,-8.228496153606102e-05,8.228496153606102e-05
lag_02__T4__utility_total,-8.228496153606102e-05,8.228496153606102e-05
lag_01__T4__utility_total,-8.228496153606102e-05,8.228496153606102e-05
lag_00__T3__is_walking,-8.20755521999672e-05,8.20755521999672e-05
lag_01__T3__is_walking,-8.20755521999672e-05,8.20755521999672e-05
lag_01__T5__is_walking,-8.174356480594724e-05,8.174356480594724e-05
lag_09__T_A_site_active_smokes,8.16083193058148e-05,8.16083193058148e-05
lag_06__T_A_site_active_smokes,8.16083193058148e-05,8.16083193058148e-05
lag_11__T_A_site_active_smokes,8.16083193058148e-05,8.16083193058148e-05
lag_10__T_A_site_active_smokes,8.16083193058148e-05,8.16083193058148e-05
lag_07__T_A_site_active_smokes,8.16083193058148e-05,8.16083193058148e-05
lag_08__T_A_site_active_smokes,8.16083193058148e-05,8.16083193058148e-05
lag_01__T3__armor,-8.160497236531228e-05,8.160497236531228e-05
lag_04__T3__armor,-8.160497236531228e-05,8.160497236531228e-05
lag_00__T3__armor,-8.160497236531228e-05,8.160497236531228e-05
lag_02__T3__armor,-8.160497236531228e-05,8.160497236531228e-05
lag_03__T3__armor,-8.160497236531228e-05,8.160497236531228e-05
lag_01__T5__armor,-8.155844989232719e-05,8.155844989232719e-05
lag_02__T5__armor,-8.155844989232719e-05,8.155844989232719e-05
lag_03__T5__armor,-8.155844989232719e-05,8.155844989232719e-05
lag_00__T5__armor,-8.155844989232719e-05,8.155844989232719e-05
lag_04__T5__armor,-8.155844989232719e-05,8.155844989232719e-05
lag_01__CT_active_smokes,-8.14732993603684e-05,8.14732993603684e-05
lag_00__CT_active_smokes,-8.147329208441079e-05,8.147329208441079e-05
lag_02__CT3__duck_amount,8.139113924698904e-05,8.139113924698904e-05
lag_02__T4__is_walking,8.124743908410892e-05,8.124743908410892e-05
lag_03__T4__is_walking,8.124743908410892e-05,8.124743908410892e-05
lag_00__T4__is_walking,-8.124743908410892e-05,8.124743908410892e-05
lag_04__T2__is_walking,8.119075937429443e-05,8.119075937429443e-05
lag_01__T1__is_walking,-8.08835175121203e-05,8.08835175121203e-05
lag_02__T1__is_walking,8.08835175121203e-05,8.08835175121203e-05
lag_13__T_place_OUTSIDE,8.079694089246914e-05,8.079694089246914e-05
lag_07__T_place_OUTSIDE,8.079694089246914e-05,8.079694089246914e-05
lag_03__T_utility_inv,-8.047074516071007e-05,8.047074516071007e-05
lag_01__T2__armor,-8.044538117246702e-05,8.044538117246702e-05
lag_00__T2__armor,-8.044538117246702e-05,8.044538117246702e-05
lag_00__CT4__armor,-7.997381908353418e-05,7.997381908353418e-05
lag_00__T1__armor,-7.986715354491025e-05,7.986715354491025e-05
lag_02__CT1__armor,-7.950166764203459e-05,7.950166764203459e-05
lag_04__CT1__armor,-7.950166764203459e-05,7.950166764203459e-05
lag_00__CT1__armor,-7.950166764203459e-05,7.950166764203459e-05
